0.0245196	0.0336372	0.00258561	0.00069819	0.00108539	0.00104411	0.0021919	0.0145125	0.00854259	0.0197477	0.0101514	0.00320533	0.0051435	0.00820922	0.020718	0.0270955	0.033816	0.030368	0.0242096	0.00977846	0.00871171	0.0144572	0.0177219	0.0206036	0.00658308	0.018103	0.0135995	0.0183872	0.0502749	0.00641676	0.0206276	0.0295877	 	 1	0	0	
0.0332179	0.0555625	0.0263977	0.0102092	0.0162379	0.0243895	0.0142232	0.0268287	0.00940787	0.00680546	0.00521463	0.00237561	0.00391557	0.00723007	0.0210859	0.0334191	0.0229617	0.0180981	0.0132512	0.00589864	0.0063402	0.00903798	0.0104081	0.0185513	0.00551661	0.00553792	0.0043047	0.0159398	0.0469776	0.00520224	0.0138275	0.0374509	 	 1	0	0	
0.059859	0.0770335	0.0363679	0.0147916	0.015635	0.0223331	0.0195839	0.0681064	0.00600117	0.00433224	0.00332473	0.00144151	0.00286875	0.00537514	0.0259105	0.0249047	0.0393824	0.0405987	0.0434332	0.0203889	0.0106705	0.010554	0.00689222	0.00731847	0.00515239	0.00330357	0.00275025	0.0155397	0.0523214	0.0093709	0.0267713	0.0286216	 	 1	0	0	
0.119518	0.0953452	0.0492405	0.0142763	0.0116316	0.017624	0.0205709	0.0214256	0.0150514	0.0234807	0.028622	0.0221963	0.0443496	0.0796957	0.102021	0.139049	0.150792	0.0980459	0.0663937	0.0167766	0.0142789	0.0258025	0.0250141	0.0229256	0.030561	0.0407951	0.0451388	0.047341	0.111704	0.0399388	0.104954	0.142772	 	 1	0	0	
0.0708193	0.0771018	0.0376329	0.0144961	0.0122877	0.0217368	0.0242343	0.0577315	0.0339875	0.0262525	0.0186958	0.0117931	0.0202701	0.0315801	0.0493905	0.0715441	0.0801232	0.054647	0.0504755	0.0159449	0.0131064	0.0262314	0.0383945	0.0604325	0.0316481	0.0273846	0.0232193	0.0247911	0.0641847	0.0154213	0.0403972	0.0688004	 	 1	0	0	
0.0743598	0.085509	0.0667882	0.03106	0.0276732	0.0354108	0.0370594	0.123118	0.0224825	0.0202879	0.0192161	0.0111906	0.0182498	0.0292167	0.046333	0.0713583	0.0756138	0.0646058	0.0562703	0.0259223	0.0213987	0.033778	0.0327923	0.044185	0.0241551	0.0239874	0.0215897	0.0263531	0.068037	0.015442	0.0498859	0.0892299	 	 1	0	0	
0.100628	0.108883	0.0663467	0.021384	0.0272962	0.0464846	0.060449	0.104249	0.0264803	0.0180911	0.0171469	0.0155323	0.0356024	0.0457998	0.0636781	0.0895317	0.0918292	0.0647777	0.0485505	0.0146752	0.0135847	0.0306049	0.0304237	0.0230741	0.0153495	0.0165936	0.0168541	0.028656	0.0969894	0.0201077	0.0587917	0.0902721	 	 1	0	0	
0.0428388	0.0487506	0.00877459	0.00200222	0.00209631	0.00196359	0.00368149	0.00836582	0.00373773	0.00591117	0.0131188	0.0111285	0.0205845	0.0434643	0.0589923	0.0401274	0.0216001	0.00889051	0.00531611	0.00130985	0.00101959	0.00239213	0.00264909	0.0096806	0.00606918	0.0106275	0.0125571	0.0214328	0.0679485	0.0233302	0.0718736	0.0451717	 	 1	0	0	
0.420839	0.282214	0.181314	0.199696	0.102985	0.129246	0.128749	0.300463	0.0409582	0.0881625	0.149699	0.0954052	0.12157	0.161614	0.181257	0.272754	0.343277	0.326054	0.273011	0.157072	0.120095	0.153391	0.15032	0.305084	0.0566962	0.111444	0.125322	0.185621	0.198729	0.0463286	0.145353	0.498705	 	 1	0	0	
0.239347	0.217072	0.246132	0.113583	0.108633	0.180369	0.176016	0.30731	0.0433654	0.105052	0.141663	0.150901	0.0920109	0.110929	0.112853	0.50009	0.31917	0.173971	0.171126	0.155129	0.0853933	0.143368	0.0879304	0.219239	0.0479462	0.102659	0.199861	0.144308	0.216086	0.1005	0.179248	0.330993	 	 1	0	0	
0.360839	0.24016	0.26184	0.123374	0.109143	0.183029	0.14472	0.180555	0.0461915	0.116152	0.145054	0.104865	0.105022	0.116516	0.125558	0.315068	0.272083	0.170369	0.158605	0.0887079	0.0614131	0.111202	0.0963465	0.16616	0.0576714	0.12093	0.197357	0.180742	0.293028	0.129774	0.25427	0.462801	 	 1	0	0	
0.128975	0.110097	0.0704917	0.071199	0.0595209	0.0781736	0.0501014	0.238589	0.0797165	0.0479403	0.0674935	0.103906	0.0597673	0.0497965	0.0701214	0.190334	0.180363	0.101758	0.0720209	0.0487354	0.0355916	0.0488217	0.0404161	0.145911	0.041573	0.0367263	0.0507051	0.133828	0.120835	0.0268147	0.0772681	0.172245	 	 1	0	0	
0.257054	0.186022	0.13743	0.153934	0.0752293	0.0722206	0.0851409	0.317261	0.0529757	0.0522361	0.0770311	0.147899	0.0981568	0.0812654	0.0852034	0.302362	0.205517	0.124595	0.108413	0.122048	0.0341768	0.0412909	0.0488033	0.216327	0.0260904	0.0329528	0.0589612	0.186814	0.223879	0.046555	0.132107	0.325903	 	 1	0	0	
0.141508	0.113408	0.0588989	0.0205006	0.0150533	0.0228204	0.0286774	0.0969863	0.0265641	0.0381657	0.0422834	0.0289504	0.0501799	0.0776435	0.0992491	0.405402	0.414969	0.0953686	0.0846536	0.0209027	0.0150347	0.0279294	0.032546	0.116035	0.0321749	0.0312624	0.0355367	0.0418416	0.116834	0.0437066	0.141912	0.173821	 	 1	0	0	
0.482742	0.330085	0.282029	0.146368	0.0782403	0.100433	0.11633	0.398638	0.0776423	0.0840059	0.10946	0.0741774	0.115907	0.170051	0.1669	0.274675	0.294882	0.217469	0.217659	0.0777922	0.04189	0.0699822	0.0586477	0.229617	0.0622276	0.0742857	0.0886736	0.123996	0.280943	0.100813	0.35433	0.535645	 	 1	0	0	
0.248746	0.205893	0.158543	0.372518	0.0381833	0.0458792	0.060916	0.179412	0.0402357	0.0400789	0.0438574	0.0244501	0.03221	0.0428743	0.0552377	0.0629266	0.0710853	0.0552066	0.0405206	0.0143086	0.0120046	0.0240071	0.0322187	0.214833	0.0307529	0.0452923	0.0420032	0.0856999	0.15177	0.0387066	0.12003	0.156962	 	 1	0	0	
0.303087	0.20769	0.233669	0.114188	0.114854	0.218233	0.154146	0.20438	0.084112	0.165353	0.222147	0.129949	0.132804	0.24565	0.188302	0.52739	0.270212	0.221914	0.288859	0.134182	0.0993237	0.195117	0.0936004	0.161935	0.0731821	0.160353	0.191154	0.124547	0.206744	0.10242	0.195325	0.641924	 	 1	0	0	
0.161608	0.151612	0.0845936	0.0280525	0.0237401	0.0424886	0.0606783	0.146714	0.0288124	0.0421101	0.0314537	0.0209968	0.0241929	0.0330552	0.0516408	0.0768149	0.0681452	0.0338869	0.0208032	0.00545827	0.00455991	0.0102118	0.0153851	0.0776074	0.023446	0.0419702	0.0402959	0.0479075	0.107623	0.0314109	0.0850241	0.459015	 	 1	0	0	
0.386986	0.282786	0.235717	0.0985345	0.0840979	0.139347	0.141188	0.220061	0.0757397	0.0870764	0.0975635	0.0497331	0.0756745	0.143122	0.197907	0.289427	0.24792	0.222837	0.189785	0.0577856	0.0204312	0.0159845	0.102325	0.174727	0.0531151	0.0707608	0.101188	0.0960056	0.228764	0.108621	0.281041	0.329039	 	 1	0	0	
0.196453	0.164498	0.155364	0.0745465	0.0687142	0.108855	0.0865159	0.200224	0.0524896	0.083149	0.0821421	0.0404161	0.0642226	0.101966	0.132545	0.303687	0.159311	0.119119	0.0944636	0.0351979	0.0280489	0.068392	0.0520778	0.170598	0.0369719	0.0486777	0.0919415	0.0757503	0.173987	0.0684804	0.170208	0.184549	 	 1	0	0	
0.408835	0.379307	0.341768	0.167227	0.12978	0.194078	0.173854	0.260424	0.0773231	0.11592	0.15993	0.105848	0.19893	0.368157	0.413425	0.450852	0.681971	0.718832	0.736202	0.346002	0.19652	0.243931	0.176895	0.18892	0.0788368	0.142376	0.159829	0.102952	0.275318	0.152663	0.392954	0.496837	 	 1	0	0	
0.402298	0.392438	0.369248	0.145825	0.109855	0.149498	0.152713	0.351833	0.11427	0.133641	0.133389	0.106453	0.186451	0.197321	0.223348	0.267615	0.401854	0.345482	0.278703	0.079651	0.0483611	0.0836309	0.0832272	0.125195	0.0704885	0.102461	0.121415	0.104183	0.256958	0.119598	0.38855	0.319433	 	 1	0	0	
0.315566	0.243475	0.215451	0.208984	0.0845873	0.0953254	0.0710807	0.287201	0.0323519	0.0509509	0.115325	0.0727723	0.0630301	0.0928671	0.0995715	0.170028	0.145805	0.101821	0.088248	0.0484417	0.0389765	0.101185	0.0496985	0.204647	0.0289494	0.0486207	0.108822	0.164174	0.258599	0.0745083	0.216379	0.47964	 	 1	0	0	
0.238507	0.247808	0.205658	0.0866361	0.0803749	0.156899	0.150955	0.351157	0.0867806	0.142265	0.17043	0.114093	0.177937	0.262882	0.296515	0.221363	0.369266	0.372949	0.322322	0.103348	0.0746937	0.131185	0.105799	0.240151	0.0863323	0.115059	0.143202	0.108715	0.235118	0.113046	0.286229	0.166178	 	 1	0	0	
0.217406	0.15693	0.0893681	0.04098	0.026406	0.0440947	0.0584294	0.188139	0.045752	0.0382227	0.0507664	0.0383524	0.0763808	0.151767	0.199651	0.214942	0.243782	0.152686	0.153825	0.0682002	0.0415426	0.0818405	0.0504701	0.142039	0.0315866	0.0389787	0.0582141	0.0448143	0.113263	0.0407093	0.132384	0.260847	 	 1	0	0	
0.0856496	0.0851112	0.0461664	0.0262161	0.0167717	0.0249772	0.0361528	0.158296	0.0212894	0.0284925	0.0397882	0.0271153	0.0235388	0.022312	0.0346199	0.0627333	0.048134	0.0274319	0.0203693	0.0244944	0.0146155	0.0187115	0.0135028	0.119398	0.0126803	0.0219973	0.0410237	0.053089	0.0875781	0.0194868	0.0580096	0.0687528	 	 1	0	0	
0.333497	0.219492	0.130622	0.0502655	0.0452474	0.0798053	0.0909435	0.200447	0.0307276	0.0484696	0.0663466	0.0443699	0.0404101	0.0664297	0.063344	0.109148	0.113872	0.0739875	0.085542	0.040561	0.0302668	0.0695625	0.0325255	0.17362	0.0312941	0.0676116	0.088634	0.105706	0.204799	0.0692719	0.196995	0.396219	 	 1	0	0	
0.100026	0.0948722	0.0596991	0.0737105	0.0434627	0.0571516	0.0420733	0.269395	0.0219327	0.0267917	0.0522393	0.0365911	0.0319055	0.0286078	0.0505124	0.0818497	0.112394	0.090171	0.0708042	0.041087	0.0318166	0.0528229	0.0497519	0.13439	0.0194282	0.0211947	0.0508052	0.0867134	0.104348	0.0192516	0.0564768	0.159679	 	 1	0	0	
0.209312	0.117743	0.0678359	0.0712169	0.0417963	0.0467044	0.0368328	0.192718	0.0187916	0.0324848	0.060754	0.0365196	0.0469054	0.082713	0.0966448	0.121256	0.155655	0.099877	0.0622304	0.0247428	0.0179611	0.0297482	0.0320271	0.173669	0.0260361	0.029434	0.0489965	0.0914707	0.126376	0.036976	0.111584	0.346162	 	 1	0	0	
0.0717422	0.0782792	0.0381913	0.0232116	0.020746	0.0372935	0.0369562	0.226011	0.0461051	0.0482222	0.0631274	0.0347084	0.0403385	0.044416	0.060293	0.0984015	0.106361	0.0712522	0.0601257	0.0273627	0.0208467	0.0495815	0.0464442	0.196682	0.0553023	0.0706695	0.0767316	0.0410677	0.0971792	0.0261899	0.072381	0.0707858	 	 1	0	0	
0.300022	0.23384	0.185894	0.141557	0.0884522	0.119863	0.123999	0.345736	0.0591757	0.0739388	0.175264	0.0966658	0.087499	0.0969383	0.0972261	0.157765	0.169641	0.139146	0.167517	0.0929552	0.0651991	0.139778	0.09841	0.340464	0.0644796	0.0804222	0.147708	0.177622	0.303758	0.0808329	0.209691	0.314886	 	 1	0	0	
0.344134	0.252966	0.185418	0.142074	0.0831163	0.184868	0.140035	0.376755	0.0488416	0.0507248	0.123345	0.0699629	0.0569404	0.0793582	0.0671079	0.148243	0.118017	0.089012	0.110041	0.0742826	0.0526615	0.138772	0.0612508	0.367227	0.0545762	0.0662175	0.111764	0.118342	0.212255	0.058636	0.18377	0.358267	 	 1	0	0	
0.05235	0.0577575	0.0171335	0.0051417	0.00528742	0.0086646	0.0121155	0.0285745	0.00745515	0.00827717	0.00843921	0.00655131	0.0166696	0.0399561	0.0666275	0.050915	0.0392475	0.0200768	0.0115563	0.00303909	0.00226836	0.00545913	0.00748412	0.0582533	0.00694581	0.012513	0.018829	0.0297944	0.0810865	0.0247061	0.0657732	0.051084	 	 1	0	0	
0.0163213	0.0332553	0.00525625	0.00172597	0.00211046	0.00327143	0.00513968	0.0696498	0.00792418	0.0179675	0.0285062	0.0399572	0.068798	0.169256	0.241958	0.164476	0.099901	0.0329628	0.0179683	0.00402203	0.00273764	0.00568578	0.00777793	0.0738514	0.0112828	0.0185979	0.0197349	0.0227939	0.0584862	0.0111415	0.0289174	0.0468728	 	 1	0	0	
0.104387	0.0932188	0.0453872	0.0134136	0.0122146	0.0161303	0.0142264	0.0458482	0.00369996	0.00662777	0.00799838	0.00312502	0.0049081	0.0125499	0.0329137	0.0432675	0.0585636	0.0389678	0.0317128	0.00930195	0.00822875	0.0146405	0.0117143	0.00654653	0.0050079	0.00554925	0.00549992	0.0163744	0.0467635	0.00714617	0.0259956	0.0857278	 	 1	0	0	
0.201886	0.051943	0.16001	0.0871613	0.0159845	0.0105634	0.0323575	0.0914426	0.0291123	0.0216835	0.0284963	0.0245926	0.043862	0.0683952	0.0809779	0.111496	0.0559219	0.0379917	0.0297594	0.00306129	0.00657443	0.0104563	0.0132262	0.146094	0.0353503	0.0267195	0.0294965	0.0426972	0.154534	0.0599893	0.150811	0.452811	 	 1	0	0	
0.0559441	0.0635197	0.0254847	0.00812289	0.00770498	0.0117189	0.0121544	0.0247285	0.0114388	0.0185059	0.0236902	0.0117609	0.0163845	0.0245511	0.0404669	0.0547567	0.0515878	0.0392561	0.0252974	0.00474317	0.0033957	0.00587363	0.00693609	0.0147023	0.0191014	0.020924	0.0265924	0.0384008	0.0943732	0.0287657	0.0633373	0.0643475	 	 1	0	0	
0.0239309	0.0441477	0.0101564	0.00260556	0.00272741	0.00381127	0.00578922	0.0122297	0.013971	0.0122454	0.0103242	0.00581649	0.00918645	0.0136793	0.0293481	0.0242014	0.0315297	0.0222767	0.0143132	0.0034523	0.00247297	0.00485732	0.00669411	0.00867437	0.00890983	0.0126531	0.00910052	0.0175201	0.0484833	0.00519401	0.0179466	0.0206128	 	 1	0	0	
0.0654984	0.060537	0.0275742	0.00774208	0.00583109	0.00904959	0.0126096	0.0369569	0.0164838	0.0298077	0.0332399	0.0176495	0.0274682	0.0411703	0.0540694	0.0971146	0.109692	0.0624084	0.0550338	0.0137112	0.0102139	0.0223491	0.0273099	0.0402471	0.0326034	0.0361769	0.0303889	0.0310416	0.0731855	0.0195844	0.0519776	0.0962471	 	 1	0	0	
0.0860072	0.0812832	0.0427353	0.0177407	0.0135859	0.0213303	0.0275621	0.147958	0.0261483	0.0405545	0.0404645	0.0237704	0.0446502	0.0620464	0.0739026	0.0697906	0.064249	0.0413367	0.0269211	0.00798017	0.00636804	0.0137159	0.0182648	0.121699	0.022849	0.0271407	0.0300226	0.0395316	0.0985392	0.0303538	0.0761596	0.0831092	 	 1	0	0	
0.0598307	0.0608887	0.0248038	0.00889662	0.00776992	0.0107911	0.0136618	0.0512152	0.0100064	0.0165891	0.0170235	0.00879811	0.0134727	0.0208521	0.0339153	0.0276807	0.0274687	0.013269	0.00880285	0.00249454	0.00191308	0.00426409	0.0055359	0.0247288	0.0158014	0.0201026	0.0260111	0.0333017	0.0720431	0.0179329	0.0491409	0.11888	 	 1	0	0	
0.0346779	0.0477058	0.0142627	0.00429973	0.00424781	0.00704068	0.0107202	0.029074	0.0216399	0.04442	0.0343178	0.0143642	0.0220184	0.0318039	0.0435151	0.037351	0.0453688	0.0298442	0.0184387	0.00548807	0.00419866	0.00863295	0.0117785	0.0194493	0.0168653	0.0241465	0.0201113	0.0247703	0.0788935	0.0219603	0.0561596	0.0398025	 	 1	0	0	
0.0476373	0.0604246	0.0276186	0.0120687	0.013336	0.02833	0.0409243	0.0323088	0.0327534	0.046697	0.0403626	0.0195414	0.032304	0.0583774	0.0788219	0.0878399	0.0923392	0.0639407	0.0422654	0.0115961	0.00871777	0.0194327	0.0241063	0.0327159	0.0312323	0.0501569	0.0480687	0.0423124	0.0959837	0.0314662	0.0775203	0.0471055	 	 1	0	0	
0.147373	0.119677	0.0685559	0.0226383	0.0167961	0.0457202	0.0419735	0.0954183	0.0222246	0.0331128	0.0442765	0.0257988	0.0517323	0.0824066	0.10411	0.107827	0.15665	0.105593	0.063843	0.0179455	0.0148329	0.0252569	0.0249071	0.075877	0.0267891	0.0335192	0.0472378	0.042817	0.105121	0.0427283	0.121637	0.176826	 	 1	0	0	
0.0539185	0.0678484	0.0328617	0.0103423	0.00767787	0.0108999	0.0120456	0.0163027	0.0136729	0.0200196	0.022263	0.0144856	0.0323505	0.0563131	0.0622291	0.0513532	0.0643363	0.049434	0.0351638	0.00874247	0.00655801	0.0115826	0.0138997	0.0205186	0.0105789	0.0137764	0.0121228	0.0221159	0.066949	0.016592	0.0412837	0.0394574	 	 1	0	0	
0.0300888	0.0477294	0.0175298	0.00667811	0.00775504	0.0157894	0.0241145	0.065803	0.0220621	0.0299243	0.0292036	0.0136866	0.0242766	0.0357108	0.0425535	0.0198331	0.0244581	0.0182155	0.0126115	0.0042887	0.00384992	0.00880903	0.00993058	0.0249317	0.0132137	0.0183705	0.0213258	0.0277085	0.0699734	0.0147145	0.0382228	0.0210948	 	 1	0	0	
0.0731674	0.0939858	0.0672915	0.0204592	0.0142247	0.0205802	0.0269247	0.095786	0.0249521	0.018023	0.0201401	0.00673483	0.0100894	0.0157902	0.0331697	0.0394777	0.0676283	0.0810426	0.0638535	0.019311	0.0105116	0.0172538	0.021625	0.0701396	0.0217502	0.0267829	0.0198599	0.0228872	0.0622818	0.0150943	0.047507	0.0620731	 	 1	0	0	
0.142548	0.123143	0.0655158	0.0199364	0.0145716	0.0249682	0.035574	0.183584	0.0221093	0.0241626	0.0263859	0.017388	0.0293589	0.0366924	0.0578634	0.0497057	0.0628664	0.0457982	0.0313336	0.00791454	0.00621923	0.0122991	0.0157322	0.0739547	0.0129231	0.0188146	0.0247268	0.0313177	0.0952191	0.0338169	0.108806	0.100515	 	 1	0	0	
0.0609487	0.0647858	0.0254302	0.00741192	0.00677226	0.0124605	0.0170894	0.0740888	0.0266024	0.0223699	0.0204146	0.0116863	0.0199443	0.0348098	0.0583313	0.0788771	0.0665455	0.0342454	0.0196622	0.00606787	0.00404645	0.00854656	0.0113708	0.0557189	0.0146388	0.0145365	0.0139482	0.0227035	0.0650221	0.0124084	0.0355124	0.0521933	 	 1	0	0	
0.0458109	0.0568137	0.0203757	0.00854932	0.00819449	0.0121348	0.0141627	0.0250337	0.00778792	0.0115959	0.0161234	0.0131855	0.0207624	0.0310131	0.0446781	0.0422415	0.0519006	0.0260784	0.0140361	0.00304023	0.00219849	0.00432384	0.00536364	0.0176103	0.0101092	0.0121349	0.0152304	0.0272498	0.0779486	0.0197764	0.0477058	0.047615	 	 1	0	0	
0.0271813	0.0364396	0.00556002	0.00178208	0.00236154	0.00566282	0.011963	0.0338077	0.0128656	0.0186296	0.0102727	0.00394414	0.00646891	0.0120434	0.0275725	0.050872	0.0412342	0.0188256	0.0121446	0.00357631	0.00287878	0.00501262	0.00545557	0.00798541	0.0100411	0.0191018	0.00915779	0.0173149	0.0497791	0.00682519	0.025694	0.0447671	 	 1	0	0	
0.0427042	0.0500345	0.0129731	0.00405613	0.00379596	0.0057759	0.00869114	0.0202925	0.014518	0.023804	0.030293	0.0179126	0.0247575	0.0347673	0.0536668	0.062625	0.0828663	0.0473412	0.0257212	0.0056877	0.00389872	0.0074404	0.00870014	0.0237056	0.0179305	0.0213876	0.0250438	0.0356365	0.0980773	0.0312981	0.0738997	0.0432839	 	 1	0	0	
0.0560433	0.0774426	0.0414586	0.0168471	0.0147431	0.0299977	0.037639	0.0283077	0.0164589	0.0131206	0.00922012	0.00416528	0.00733057	0.0199877	0.0356803	0.0362739	0.0551165	0.0384669	0.0334255	0.011392	0.0109238	0.028156	0.0263979	0.0149059	0.010874	0.00685152	0.00487631	0.0161833	0.0477876	0.00826216	0.0248219	0.0324755	 	 1	0	0	
0.092503	0.08382	0.0510791	0.0206974	0.0147407	0.0228298	0.0278976	0.0358073	0.0239244	0.0377994	0.0534809	0.0349291	0.0768458	0.121579	0.114593	0.0941162	0.152946	0.111025	0.0826701	0.0279477	0.0203981	0.0345799	0.0314993	0.0230233	0.0329515	0.041798	0.0492641	0.0541618	0.129687	0.0428354	0.108336	0.0821719	 	 1	0	0	
